,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,amenities,price,minimum_nights,number_of_reviews,review_score,room_type,bathroom,geometry,index_right,neighbourhood,"Rate per 100,000 population",area,nearby_attractions_count,nearby_restaurants_count,nearby_amenities_count,nearby_transportaion_count,buildings_density,restaurant_types_score,transportaion_avalibility_score,price_bins
11692,1,1,-37.77076,144.77308,4,1.0,3.0,,45.0,1,1,2.8823589685251725,2,6,POINT (144.77308 -37.77076),28,brimbank,6607.2,0.012617090054000179,13,19,31,3,969,0.5,0.16666666666666666,0
11757,1,1,-37.74863,144.77414,2,1.0,1.0,,64.0,2,13,4.456127859984184,2,4,POINT (144.77414 -37.74863),28,brimbank,6607.2,0.012617090054000179,14,15,1,0,25,0.4,0.0,1
11776,1,1,-37.77079,144.77204,4,1.0,4.0,,47.0,1,3,4.999999999999999,3,6,POINT (144.77204 -37.77079),28,brimbank,6607.2,0.012617090054000179,13,19,31,3,1034,0.5,0.16666666666666666,0
11796,1,1,-37.772637,144.799369,6,3.0,3.0,,193.0,3,8,4.88792557301964,0,2,POINT (144.799369 -37.772637),28,brimbank,6607.2,0.012617090054000179,19,0,0,0,643,0.0,0.0,3
11968,1,1,-37.771262808392535,144.77248404175043,3,1.0,7.0,,54.0,1,0,0.0,2,11,POINT (144.7724840417504 -37.77126280839254),28,brimbank,6607.2,0.012617090054000179,13,19,31,3,1050,0.5,0.16666666666666666,1
11969,1,1,-37.77334,144.77124,3,1.0,3.0,,59.0,1,2,4.4009501701631635,3,11,POINT (144.77124 -37.77334),28,brimbank,6607.2,0.012617090054000179,13,23,0,0,1313,0.5,0.0,1
12038,1,1,-37.76975,144.82852,11,4.0,7.0,,356.0,1,17,4.663105271600759,0,8,POINT (144.82852 -37.76975),28,brimbank,6607.2,0.012617090054000179,28,6,0,0,606,0.4,0.0,7
12209,1,1,-37.77194,144.77209,3,1.0,2.0,,54.0,1,1,4.999999999999999,2,5,POINT (144.77209 -37.77194),28,brimbank,6607.2,0.012617090054000179,13,19,27,4,1113,0.5,0.16666666666666666,1
12327,1,1,-37.7130787,144.7738845,5,2.0,2.0,,120.0,1,18,4.83875234671425,0,2,POINT (144.7738845 -37.7130787),28,brimbank,6607.2,0.012617090054000179,17,8,0,4,721,0.3,0.16666666666666666,2
12407,0,1,-37.69210155095717,144.78426011634022,6,3.0,6.0,,199.0,1,9,4.917874535108295,0,8,POINT (144.7842601163402 -37.69210155095717),28,brimbank,6607.2,0.012617090054000179,11,15,0,0,157,0.7,0.0,3
12521,1,1,-37.77255,144.84215,2,4.0,1.0,,45.0,2,2,4.482907681342912,2,9,POINT (144.84215 -37.77255),28,brimbank,6607.2,0.012617090054000179,31,6,0,0,362,0.4,0.0,0
12585,1,1,-37.7717,144.77121,4,1.0,4.0,,30.0,1,0,0.0,3,6,POINT (144.77121 -37.7717),28,brimbank,6607.2,0.012617090054000179,13,19,20,2,1169,0.5,0.16666666666666666,0
12627,1,1,-37.70458,144.81977,10,4.0,7.0,,600.0,1,2,4.846106355055417,0,2,POINT (144.81977 -37.70458),28,brimbank,6607.2,0.012617090054000179,16,0,0,1,82,0.0,0.16666666666666666,10
12839,1,1,-37.76142,144.77147,15,1.0,2.0,,40.0,1,0,0.0,3,9,POINT (144.77147 -37.76142),28,brimbank,6607.2,0.012617090054000179,13,19,0,0,83,0.5,0.0,0
12885,1,1,-37.7618188,144.7722963,16,3.0,31.0,,168.0,1,1,4.265749299090018,0,8,POINT (144.7722963 -37.7618188),28,brimbank,6607.2,0.012617090054000179,13,19,0,0,128,0.5,0.0,3
12887,1,1,-37.76223,144.7726,3,1.0,2.0,,38.0,1,0,0.0,2,8,POINT (144.7726 -37.76223),28,brimbank,6607.2,0.012617090054000179,13,19,0,0,165,0.5,0.0,0
12888,1,1,-37.76096,144.77276,4,1.0,2.0,,47.0,1,1,4.265749299090018,2,8,POINT (144.77276 -37.76096),28,brimbank,6607.2,0.012617090054000179,13,23,0,0,46,0.5,0.0,0
12889,1,1,-37.76072,144.77181,5,1.0,2.0,,46.0,1,1,4.325087359655843,2,9,POINT (144.77181 -37.76072),28,brimbank,6607.2,0.012617090054000179,13,18,0,0,39,0.5,0.0,0
12890,1,1,-37.76131,144.77296,2,1.0,2.0,,41.0,1,0,0.0,3,9,POINT (144.77296 -37.76131),28,brimbank,6607.2,0.012617090054000179,13,20,0,0,59,0.5,0.0,0
12893,1,1,-37.76144,144.77128,1,1.0,2.0,,36.0,1,1,4.253404864620866,3,9,POINT (144.77128 -37.76144),28,brimbank,6607.2,0.012617090054000179,13,19,0,0,90,0.5,0.0,0
12896,1,1,-37.76143,144.77151,1,1.0,1.0,,50.0,1,1,4.999999999999999,3,9,POINT (144.77151 -37.76143),28,brimbank,6607.2,0.012617090054000179,13,19,0,0,84,0.5,0.0,0
12897,1,1,-37.76269,144.77178,1,1.0,1.0,,40.0,1,0,0.0,3,9,POINT (144.77178 -37.76269),28,brimbank,6607.2,0.012617090054000179,13,19,0,0,247,0.5,0.0,0
12916,1,1,-37.76273,144.77135,2,1.0,2.0,,40.0,1,0,0.0,3,9,POINT (144.77135 -37.76273),28,brimbank,6607.2,0.012617090054000179,13,19,0,0,260,0.5,0.0,0
13578,1,1,-37.74298224728367,144.79635224728366,1,1.0,1.0,,79.0,1,0,0.0,2,2,POINT (144.7963522472837 -37.74298224728367),28,brimbank,6607.2,0.012617090054000179,16,62,6,2,766,0.8,0.16666666666666666,1
13700,1,1,-37.77227,144.7732,8,2.0,8.0,,141.0,2,4,4.516084104752431,0,5,POINT (144.7732 -37.77227),28,brimbank,6607.2,0.012617090054000179,13,20,18,3,1049,0.5,0.16666666666666666,2
13701,1,1,-37.7714382,144.7723821,8,2.0,8.0,,132.0,1,1,4.290902722341667,0,5,POINT (144.7723821 -37.7714382),28,brimbank,6607.2,0.012617090054000179,13,19,31,3,1058,0.5,0.16666666666666666,2
13703,1,1,-37.77024,144.77354,2,1.0,2.0,,42.0,1,0,0.0,2,5,POINT (144.77354 -37.77024),28,brimbank,6607.2,0.012617090054000179,13,19,31,3,895,0.5,0.16666666666666666,0
13712,1,1,-37.78614747756034,144.7575316767212,8,4.0,5.0,,320.0,3,7,4.720276777338816,0,10,POINT (144.7575316767212 -37.78614747756034),28,brimbank,6607.2,0.012617090054000179,4,1,0,0,416,0.1,0.0,6
13739,1,1,-37.8033741,144.8177511,4,1.0,2.0,,92.0,3,17,4.47875488471642,0,2,POINT (144.8177511 -37.8033741),28,brimbank,6607.2,0.012617090054000179,16,7,0,0,108,0.3,0.0,1
13765,1,1,-37.80293,144.81895,2,1.0,1.0,,92.0,3,4,4.69512810739777,0,2,POINT (144.81895 -37.80293),28,brimbank,6607.2,0.012617090054000179,15,7,0,0,103,0.3,0.0,1
13880,1,1,-37.77009,144.77144,4,1.0,3.0,,51.0,1,2,4.536017369685196,2,33,POINT (144.77144 -37.77009),28,brimbank,6607.2,0.012617090054000179,13,19,28,3,1016,0.5,0.16666666666666666,1
14005,1,1,-37.77909,144.83863,6,3.0,3.0,,261.0,28,9,4.892303593935551,0,8,POINT (144.83863 -37.77909),28,brimbank,6607.2,0.012617090054000179,22,64,1,0,824,0.8,0.0,5
14032,1,1,-37.76146,144.77176,4,1.0,2.0,,39.0,1,0,0.0,2,8,POINT (144.77176 -37.76146),28,brimbank,6607.2,0.012617090054000179,13,19,0,0,85,0.5,0.0,0
14033,1,1,-37.7618188,144.7722963,3,1.0,3.0,,36.0,1,1,4.999999999999999,2,8,POINT (144.7722963 -37.7618188),28,brimbank,6607.2,0.012617090054000179,13,19,0,0,128,0.5,0.0,0
14034,1,1,-37.76265,144.77307,5,1.0,5.0,,64.0,1,5,4.897800476403067,2,8,POINT (144.77307 -37.76265),28,brimbank,6607.2,0.012617090054000179,13,19,0,0,193,0.5,0.0,1
14035,1,1,-37.7271,144.77822,2,2.0,2.0,,51.0,1,0,0.0,2,2,POINT (144.77822 -37.7271),28,brimbank,6607.2,0.012617090054000179,14,5,0,0,170,0.3,0.0,1
14037,1,1,-37.7275563,144.7777049,2,1.0,1.0,,61.0,1,3,4.934627112307688,2,33,POINT (144.7777049 -37.7275563),28,brimbank,6607.2,0.012617090054000179,14,5,0,0,172,0.3,0.0,1
14051,1,1,-37.78096,144.83687,4,2.0,2.0,,215.0,28,8,4.913218069773187,0,5,POINT (144.83687 -37.78096),28,brimbank,6607.2,0.012617090054000179,21,64,2,0,972,0.7,0.0,4
14076,1,1,-37.77377,144.76862,2,1.0,2.0,,58.0,1,2,4.915487154609339,2,8,POINT (144.76862 -37.77377),28,brimbank,6607.2,0.012617090054000179,10,21,0,0,1453,0.5,0.0,1
14084,1,1,-37.77491,144.76944,3,1.0,3.0,,62.0,1,3,4.204774970975032,2,8,POINT (144.76944 -37.77491),28,brimbank,6607.2,0.012617090054000179,11,27,0,0,1457,0.6,0.0,1
14102,0,1,-37.78761,144.8032,1,1.0,1.0,,68.0,1,0,0.0,2,8,POINT (144.8032 -37.78761),28,brimbank,6607.2,0.012617090054000179,18,3,0,3,1119,0.2,0.16666666666666666,1
14116,1,1,-37.7805,144.83861,10,5.0,5.0,,501.0,3,2,4.999999999999999,0,14,POINT (144.83861 -37.7805),28,brimbank,6607.2,0.012617090054000179,21,64,0,0,858,0.8,0.0,10
14117,1,1,-37.7348182,144.7850243,7,3.0,4.0,,220.0,2,5,4.971265632567175,0,8,POINT (144.7850243 -37.7348182),28,brimbank,6607.2,0.012617090054000179,15,4,0,2,171,0.3,0.16666666666666666,4
14144,1,1,-37.78075,144.83676,10,5.0,5.0,,469.0,5,2,4.999999999999999,0,14,POINT (144.83676 -37.78075),28,brimbank,6607.2,0.012617090054000179,21,64,2,0,965,0.7,0.0,9
14304,1,1,-37.7844262,144.8359343,6,3.0,3.0,,200.0,7,0,0.0,0,2,POINT (144.8359343 -37.7844262),28,brimbank,6607.2,0.012617090054000179,21,64,6,4,1043,0.7,0.16666666666666666,3
14316,1,1,-37.77966,144.83744,4,2.0,2.0,,224.0,28,9,4.966574658132669,0,5,POINT (144.83744 -37.77966),28,brimbank,6607.2,0.012617090054000179,22,62,1,0,882,0.7,0.0,4
14364,1,1,-37.7844262,144.8359343,2,1.0,1.0,,60.0,3,9,4.940096757692876,2,4,POINT (144.8359343 -37.7844262),28,brimbank,6607.2,0.012617090054000179,21,64,6,4,1043,0.7,0.16666666666666666,1
14366,1,1,-37.7844262,144.8359343,2,1.0,1.0,,60.0,3,11,4.96695871845905,2,4,POINT (144.8359343 -37.7844262),28,brimbank,6607.2,0.012617090054000179,21,64,6,4,1043,0.7,0.16666666666666666,1
14368,1,1,-37.78448405427561,144.83604663799682,2,1.0,1.0,,60.0,3,9,4.849135875184148,2,4,POINT (144.8360466379968 -37.78448405427561),28,brimbank,6607.2,0.012617090054000179,21,64,6,4,1032,0.7,0.16666666666666666,1
14376,1,1,-37.77138,144.83065,8,3.0,4.0,,234.0,2,9,4.757815175449922,0,14,POINT (144.83065 -37.77138),28,brimbank,6607.2,0.012617090054000179,28,13,0,0,667,0.7,0.0,4
14387,1,1,-37.80453,144.81841,2,1.0,1.0,,91.0,3,21,4.89044137000838,0,2,POINT (144.81841 -37.80453),28,brimbank,6607.2,0.012617090054000179,17,7,0,0,121,0.3,0.0,1
14421,1,1,-37.72639,144.8002,9,4.0,5.0,,232.0,5,1,4.999999999999999,0,2,POINT (144.8002 -37.72639),28,brimbank,6607.2,0.012617090054000179,19,8,0,0,99,0.4,0.0,4
14428,1,1,-37.77648,144.76879,1,1.0,1.0,,70.0,1,0,0.0,2,2,POINT (144.76879 -37.77648),28,brimbank,6607.2,0.012617090054000179,11,27,1,1,1551,0.6,0.16666666666666666,1
14524,1,1,-37.77865766816621,144.8341832727633,16,0.0,10.0,,1038.0,5,1,4.999999999999999,0,24,POINT (144.8341832727633 -37.77865766816621),28,brimbank,6607.2,0.012617090054000179,26,65,1,2,1047,0.8,0.16666666666666666,10
14630,1,1,-37.81752697882492,144.84578705045874,1,1.0,1.0,,64.0,1,7,4.9486024509363,2,6,POINT (144.8457870504587 -37.81752697882492),28,brimbank,6607.2,0.012617090054000179,25,3,0,1,130,0.3,0.16666666666666666,1
14642,1,1,-37.7966643,144.8062992,1,1.0,1.0,,50.0,1,9,4.817718417757045,3,6,POINT (144.8062992 -37.7966643),28,brimbank,6607.2,0.012617090054000179,12,4,0,0,44,0.2,0.0,0
14648,1,1,-37.6959958541898,144.77930747341787,6,3.0,3.0,,367.0,2,0,0.0,0,10,POINT (144.7793074734179 -37.6959958541898),28,brimbank,6607.2,0.012617090054000179,11,34,0,2,311,0.7,0.16666666666666666,7
14779,1,1,-37.76141362301502,144.77339991686185,16,3.0,17.0,,189.0,1,4,3.6323469406895237,0,8,POINT (144.7733999168618 -37.76141362301502),28,brimbank,6607.2,0.012617090054000179,13,20,0,0,67,0.5,0.0,3
14904,1,1,-37.78936988202512,144.84541073786204,8,4.0,4.0,,525.0,1,3,4.931847228994299,0,8,POINT (144.845410737862 -37.78936988202512),28,brimbank,6607.2,0.012617090054000179,26,2,2,1,411,0.2,0.16666666666666666,10
14952,1,1,-37.76037802041784,144.79244303996563,8,6.0,6.0,,540.0,1,5,3.8688107166890453,0,16,POINT (144.7924430399656 -37.76037802041784),28,brimbank,6607.2,0.012617090054000179,20,13,0,2,60,0.5,0.16666666666666666,10
15025,1,0,-37.795191040768565,144.79205374545649,2,1.0,1.0,,117.0,2,0,0.0,2,6,POINT (144.7920537454565 -37.79519104076856),28,brimbank,6607.2,0.012617090054000179,13,0,1,0,42,0.0,0.0,2
15063,1,1,-37.6900499,144.7695063,2,1.0,1.0,,100.0,1,0,0.0,2,2,POINT (144.7695063 -37.6900499),28,brimbank,6607.2,0.012617090054000179,9,9,0,0,812,0.6,0.0,1
15168,1,1,-37.77369040157912,144.76994631644544,5,1.0,3.0,,37.0,1,1,4.999999999999999,3,9,POINT (144.7699463164454 -37.77369040157912),28,brimbank,6607.2,0.012617090054000179,11,24,0,0,1402,0.5,0.0,0
15263,1,1,-37.74373366040816,144.79740540917103,16,3.0,10.0,,210.0,5,1,4.999999999999999,0,8,POINT (144.797405409171 -37.74373366040816),28,brimbank,6607.2,0.012617090054000179,16,62,13,7,844,0.8,0.5,4
15373,0,1,-37.78907442195883,144.8044990168039,1,1.0,1.0,,270.0,1,0,0.0,2,2,POINT (144.8044990168039 -37.78907442195883),28,brimbank,6607.2,0.012617090054000179,19,4,0,2,763,0.3,0.16666666666666666,5
15427,1,1,-37.76852576676629,144.76422593242032,2,1.0,1.0,,50.0,2,2,4.999999999999999,2,5,POINT (144.7642259324203 -37.76852576676629),28,brimbank,6607.2,0.012617090054000179,11,14,0,0,950,0.4,0.0,0
15595,0,0,-37.75595910519891,144.79037131961624,1,1.0,1.0,,56.0,1,0,0.0,2,2,POINT (144.7903713196162 -37.75595910519891),28,brimbank,6607.2,0.012617090054000179,16,13,0,1,65,0.5,0.16666666666666666,1
15860,1,1,-37.751066068616446,144.82742160403075,1,1.0,1.0,,96.0,1,0,0.0,2,12,POINT (144.8274216040307 -37.75106606861645),28,brimbank,6607.2,0.012617090054000179,28,4,1,0,74,0.3,0.0,1
15953,1,1,-37.7012131,144.7639909,9,5.0,6.0,,453.0,2,2,4.527652602473597,0,8,POINT (144.7639909 -37.7012131),28,brimbank,6607.2,0.012617090054000179,10,7,12,4,2082,0.5,0.16666666666666666,9
16204,1,0,-37.71669986708324,144.76845731651864,2,2.0,2.0,,80.0,1,0,0.0,0,2,POINT (144.7684573165186 -37.71669986708324),28,brimbank,6607.2,0.012617090054000179,14,1,0,0,280,0.1,0.0,1
16382,0,1,-37.77673167221008,144.76100631428352,6,3.0,3.0,,204.0,1,2,3.798453448368591,0,2,POINT (144.7610063142835 -37.77673167221008),28,brimbank,6607.2,0.012617090054000179,4,1,0,0,1218,0.1,0.0,4
16528,1,1,-37.73936,144.81832,2,1.0,1.0,,50.0,1,7,4.559397732892714,2,9,POINT (144.81832 -37.73936),28,brimbank,6607.2,0.012617090054000179,27,8,0,0,122,0.4,0.0,0
16558,1,1,-37.77885724779317,144.83542140382926,6,2.0,3.0,,225.0,2,7,4.291939920063212,0,8,POINT (144.8354214038293 -37.77885724779317),28,brimbank,6607.2,0.012617090054000179,25,62,1,2,939,0.7,0.16666666666666666,4
16624,1,1,-37.79807,144.78973,2,1.0,2.0,,45.0,2,0,0.0,2,4,POINT (144.78973 -37.79807),28,brimbank,6607.2,0.012617090054000179,12,0,1,0,52,0.0,0.0,0
16625,1,1,-37.79590055219192,144.78944064843444,1,1.0,1.0,,49.0,2,0,0.0,2,2,POINT (144.7894406484344 -37.79590055219192),28,brimbank,6607.2,0.012617090054000179,12,0,1,0,57,0.0,0.0,0
16648,1,1,-37.78348603841967,144.82701466551484,2,1.0,1.0,,50.0,3,0,0.0,2,6,POINT (144.8270146655148 -37.78348603841967),28,brimbank,6607.2,0.012617090054000179,23,65,2,0,1638,0.8,0.0,0
16655,1,1,-37.7747999,144.7689912,8,3.0,8.0,,113.0,1,0,0.0,0,2,POINT (144.7689912 -37.7747999),28,brimbank,6607.2,0.012617090054000179,11,25,0,0,1488,0.6,0.0,2
16756,1,0,-37.79391916728225,144.8154749364034,1,1.0,1.0,,69.0,2,1,4.696133255751537,2,2,POINT (144.8154749364034 -37.79391916728225),28,brimbank,6607.2,0.012617090054000179,16,15,0,0,64,0.6,0.0,1
17010,1,1,-37.767765,144.8371371,2,1.0,1.0,,55.0,3,2,4.314477051952152,2,4,POINT (144.8371371 -37.767765),28,brimbank,6607.2,0.012617090054000179,32,1,0,0,444,0.1,0.0,1
17074,0,1,-37.7450981434286,144.82047965750098,5,2.0,3.0,,240.0,1,1,4.999999999999999,0,5,POINT (144.820479657501 -37.7450981434286),28,brimbank,6607.2,0.012617090054000179,27,9,0,2,125,0.5,0.16666666666666666,4
17130,1,1,-37.7296381545917,144.79615921129195,6,3.0,3.0,,199.0,2,0,0.0,0,8,POINT (144.796159211292 -37.7296381545917),28,brimbank,6607.2,0.012617090054000179,14,0,0,6,174,0.0,0.3333333333333333,3
17132,1,1,-37.78503142460381,144.83865559629038,4,2.0,2.0,,227.0,2,1,4.999999999999999,0,2,POINT (144.8386555962904 -37.78503142460381),28,brimbank,6607.2,0.012617090054000179,22,63,1,4,855,0.7,0.16666666666666666,4
17239,1,1,-37.78847169896234,144.78875427116054,4,4.0,4.0,,230.0,1,6,4.999999999999999,0,10,POINT (144.7887542711605 -37.78847169896234),28,brimbank,6607.2,0.012617090054000179,16,0,0,0,148,0.0,0.0,4
17327,1,1,-37.78458339801984,144.83282262931016,4,2.0,2.0,,144.0,2,2,2.7744738839076204,0,8,POINT (144.8328226293102 -37.78458339801984),28,brimbank,6607.2,0.012617090054000179,23,63,55,19,1296,0.7,0.3333333333333333,2
17385,1,1,-37.785183703721714,144.83333862507635,4,2.0,2.0,,166.0,3,2,4.529612875293949,0,8,POINT (144.8333386250764 -37.78518370372171),28,brimbank,6607.2,0.012617090054000179,22,63,57,19,1188,0.7,0.3333333333333333,3
17538,0,1,-37.77638238257847,144.7582090493966,2,1.0,1.0,,46.0,1,0,0.0,2,8,POINT (144.7582090493966 -37.77638238257847),28,brimbank,6607.2,0.012617090054000179,4,1,0,0,976,0.1,0.0,0
17545,0,1,-37.77688705172858,144.7566127560923,2,1.0,1.0,,58.0,1,1,4.999999999999999,2,8,POINT (144.7566127560923 -37.77688705172858),28,brimbank,6607.2,0.012617090054000179,4,1,0,0,816,0.1,0.0,1
17630,1,1,-37.7538069,144.8166488,2,1.0,1.0,,55.0,3,0,0.0,2,2,POINT (144.8166488 -37.7538069),28,brimbank,6607.2,0.012617090054000179,27,5,0,0,54,0.3,0.0,1
17631,1,1,-37.753766551920776,144.81663018465042,2,1.0,1.0,,44.0,3,0,0.0,2,2,POINT (144.8166301846504 -37.75376655192078),28,brimbank,6607.2,0.012617090054000179,27,6,0,0,56,0.3,0.0,0
17742,1,0,-37.8001612,144.8285031,6,3.0,4.0,,240.0,10,0,0.0,0,2,POINT (144.8285031 -37.8001612),28,brimbank,6607.2,0.012617090054000179,16,0,1,0,219,0.0,0.0,4
17878,1,1,-37.76725674493915,144.8329755812983,2,1.0,1.0,,110.0,3,1,4.999999999999999,0,2,POINT (144.8329755812983 -37.76725674493915),28,brimbank,6607.2,0.012617090054000179,27,2,0,0,521,0.2,0.0,2
17885,1,1,-37.79450866738988,144.8330555512067,13,4.0,7.0,,188.0,5,0,0.0,0,10,POINT (144.8330555512067 -37.79450866738988),28,brimbank,6607.2,0.012617090054000179,17,33,1,1,825,0.7,0.16666666666666666,3
17901,1,1,-37.76827732085126,144.83134057454623,2,1.0,1.0,,100.0,3,2,4.999999999999999,0,2,POINT (144.8313405745462 -37.76827732085126),28,brimbank,6607.2,0.012617090054000179,28,3,0,0,556,0.3,0.0,1
18192,0,1,-37.73555225206138,144.8121364178412,2,1.0,1.0,,56.0,1,1,4.603800680652657,2,8,POINT (144.8121364178412 -37.73555225206138),28,brimbank,6607.2,0.012617090054000179,18,11,0,0,210,0.5,0.0,1
18210,1,1,-37.68338,144.7719,6,6.0,6.0,,527.0,1,0,0.0,0,8,POINT (144.7719 -37.68338),28,brimbank,6607.2,0.012617090054000179,9,0,0,0,32,0.0,0.0,10
18339,1,1,-37.73889,144.80969,16,4.0,10.0,,259.0,5,0,0.0,0,8,POINT (144.80969 -37.73889),28,brimbank,6607.2,0.012617090054000179,18,30,0,0,604,0.6,0.0,5
18367,1,1,-37.787120431978536,144.79402361485822,12,5.0,6.0,,268.0,5,0,0.0,0,8,POINT (144.7940236148582 -37.78712043197854),28,brimbank,6607.2,0.012617090054000179,17,1,0,3,636,0.1,0.16666666666666666,5
18488,1,1,-37.74296,144.80318,1,1.0,1.0,,60.0,3,0,0.0,2,2,POINT (144.80318 -37.74296),28,brimbank,6607.2,0.012617090054000179,20,68,40,5,893,0.8,0.16666666666666666,1
18529,1,1,-37.78276854683882,144.82606798091496,1,1.0,1.0,,55.0,3,0,0.0,2,33,POINT (144.826067980915 -37.78276854683882),28,brimbank,6607.2,0.012617090054000179,25,65,0,0,1620,0.8,0.0,1
69,1,1,-37.93367,145.24228,2,1.0,1.0,,60.0,1,121,4.916453563617796,2,6,POINT (145.24228 -37.93367),13,knox,4557.9,0.011664455306999543,11,0,2,2,2418,0.0,0.16666666666666666,1
161,1,1,-37.85812,145.26126,4,2.0,2.0,,239.0,2,76,4.948885875607988,0,2,POINT (145.26126 -37.85812),13,knox,4557.9,0.011664455306999543,20,5,0,3,129,0.3,0.16666666666666666,4
500,1,1,-37.85435,145.2574,2,1.0,1.0,,88.0,2,286,4.924028861369866,0,2,POINT (145.2574 -37.85435),13,knox,4557.9,0.011664455306999543,22,3,0,1,121,0.2,0.16666666666666666,1
555,1,0,-37.86089,145.27542,2,1.0,1.0,,79.0,1,180,4.940425811173978,2,3,POINT (145.27542 -37.86089),13,knox,4557.9,0.011664455306999543,25,15,1,3,142,0.6,0.16666666666666666,1
586,1,1,-37.86116,145.21644,1,2.0,3.0,,43.0,14,13,4.808872222841022,2,6,POINT (145.21644 -37.86116),13,knox,4557.9,0.011664455306999543,17,3,0,3,209,0.3,0.16666666666666666,0
830,1,1,-37.88917,145.24197,1,1.0,1.0,,2000.0,2,0,0.0,2,2,POINT (145.24197 -37.88917),13,knox,4557.9,0.011664455306999543,16,13,10,1,342,0.5,0.16666666666666666,10
851,1,1,-37.86973,145.23381,4,1.0,2.0,,169.0,1,17,4.286882980191794,2,3,POINT (145.23381 -37.86973),13,knox,4557.9,0.011664455306999543,13,34,1,3,307,0.9,0.16666666666666666,3
882,1,1,-37.86089,145.21988,1,2.0,2.0,,40.0,14,6,4.750941911930054,2,9,POINT (145.21988 -37.86089),13,knox,4557.9,0.011664455306999543,18,3,0,0,444,0.3,0.0,0
1092,1,1,-37.8431,145.23012,3,1.0,1.0,,38.0,1,0,0.0,2,1,POINT (145.23012 -37.8431),13,knox,4557.9,0.011664455306999543,23,19,0,1,373,0.7,0.16666666666666666,0
1218,1,1,-37.885,145.30149,2,1.0,1.0,,65.0,1,114,4.907809133303286,2,4,POINT (145.30149 -37.885),13,knox,4557.9,0.011664455306999543,33,30,0,0,536,0.8,0.0,1
1225,1,1,-37.88435,145.30266,2,1.0,1.0,,70.0,1,234,4.874713492538936,2,3,POINT (145.30266 -37.88435),13,knox,4557.9,0.011664455306999543,34,24,0,0,406,0.8,0.0,1
1329,1,0,-37.87542,145.25118,2,1.0,2.0,,228.0,1,0,0.0,2,5,POINT (145.25118 -37.87542),13,knox,4557.9,0.011664455306999543,21,12,1,1,325,0.5,0.16666666666666666,4
1385,1,1,-37.85034,145.27428,1,1.0,1.0,,40.0,2,57,4.820468041690937,2,4,POINT (145.27428 -37.85034),13,knox,4557.9,0.011664455306999543,18,5,0,0,111,0.3,0.0,0
1796,1,1,-37.86455,145.31933,6,3.0,3.0,,355.0,1,167,4.846805920860582,0,8,POINT (145.31933 -37.86455),13,knox,4557.9,0.011664455306999543,40,10,0,1,32,0.6,0.16666666666666666,7
1816,1,1,-37.8872,145.27845,2,1.0,1.0,,108.0,2,195,4.941686460377011,0,2,POINT (145.27845 -37.8872),13,knox,4557.9,0.011664455306999543,29,22,2,2,819,0.8,0.16666666666666666,2
1876,0,0,-37.93728,145.228,1,1.0,1.0,,70.0,1,0,0.0,2,2,POINT (145.228 -37.93728),13,knox,4557.9,0.011664455306999543,14,1,0,0,1158,0.1,0.0,1
1886,1,1,-37.87592,145.27663,12,5.0,5.0,,213.0,2,137,4.675732359471832,0,5,POINT (145.27663 -37.87592),13,knox,4557.9,0.011664455306999543,28,24,0,0,304,0.8,0.0,4
2043,1,1,-37.86691,145.26095,12,5.0,8.0,,285.0,3,11,4.804057928735154,0,8,POINT (145.26095 -37.86691),13,knox,4557.9,0.011664455306999543,19,6,0,0,245,0.3,0.0,5
2145,1,1,-37.88973,145.29855,7,2.0,4.0,,259.0,1,3,4.419893669193479,2,2,POINT (145.29855 -37.88973),13,knox,4557.9,0.011664455306999543,33,41,10,1,895,0.9,0.16666666666666666,5
2160,1,0,-37.86654,145.23813,2,1.0,1.0,,62.0,21,0,0.0,2,3,POINT (145.23813 -37.86654),13,knox,4557.9,0.011664455306999543,18,53,0,16,260,0.9,0.5,1
2185,1,1,-37.89882,145.22606,5,3.0,3.0,,169.0,12,39,4.965691936671119,0,10,POINT (145.22606 -37.89882),13,knox,4557.9,0.011664455306999543,15,24,5,3,404,0.7,0.16666666666666666,3
2248,1,1,-37.86868,145.29406,2,1.0,2.0,,147.0,2,118,4.9545576505206705,0,2,POINT (145.29406 -37.86868),13,knox,4557.9,0.011664455306999543,31,5,14,0,69,0.4,0.0,2
2277,1,1,-37.88303,145.25534,2,1.0,2.0,,100.0,2,205,4.93480298887881,0,2,POINT (145.25534 -37.88303),13,knox,4557.9,0.011664455306999543,24,2,6,3,223,0.2,0.16666666666666666,1
2475,1,1,-37.88047,145.22923,4,2.0,3.0,,128.0,5,45,4.75397201528638,0,2,POINT (145.22923 -37.88047),13,knox,4557.9,0.011664455306999543,17,12,3,0,154,0.5,0.0,2
2491,1,1,-37.86334,145.23463,2,1.0,1.0,,75.0,1,9,4.981407174014055,2,4,POINT (145.23463 -37.86334),13,knox,4557.9,0.011664455306999543,19,36,1,1,380,0.8,0.16666666666666666,1
2535,1,1,-37.92761,145.28908,7,4.0,5.0,,195.0,7,12,4.746398793015136,0,8,POINT (145.28908 -37.92761),13,knox,4557.9,0.011664455306999543,28,0,2,0,309,0.0,0.0,3
2583,1,1,-37.93516,145.24665,4,1.0,2.0,,100.0,7,42,4.782578411281156,0,2,POINT (145.24665 -37.93516),13,knox,4557.9,0.011664455306999543,13,11,0,0,2491,0.5,0.0,1
